t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
1825,-350974.8546,RogueTrees,135;0;3;0.0545;0.1,-208947.3384,-1059107.792,,
1825,-403392.8012,RogueTrees,70;0;9;0.0545;0.2,-216350.766,-1057881.539,,
1825,-382748.8412,RogueTrees,70;0;6;0.0545;0.2,-213052.086,-1045968.749,,
1825,-362104.8812,RogueTrees,70;0;3;0.0545;0.2,-209753.406,-1049521.835,,
1825,-378904.7442,RogueTrees,105;0;9;0.0545;0.2,-211004.1956,-1053104.352,,
1825,-358258.9842,RogueTrees,105;0;6;0.0545;0.2,-207721.0856,-1052166.829,,
1825,-337613.2242,RogueTrees,105;0;3;0.0545;0.2,-204437.9756,-1034908.628,,
1825,-405378.7764,RogueTrees,45;0;9;0.0545;0.2,-216605.1725,-1019247.837,,
1825,-384763.0164,RogueTrees,45;0;6;0.0545;0.2,-213335.9225,-989734.1492,,
1825,-364147.2564,RogueTrees,45;0;3;0.0545;0.2,-210066.6725,-970043.6637,,
1825,-352590.9866,RogueTrees,105;0;9;0.0545;0.3,-190462.8847,-951937.5082,,
1825,-334755.2066,RogueTrees,105;0;6;0.0545;0.3,-188777.1847,-951750.2204,,
1825,-316919.4266,RogueTrees,105;0;3;0.0545;0.3,-187091.4847,-955300.3066,,
1825,-375248.4767,RogueTrees,45;0;9;0.0545;0.3,-193645.437,-958903.9128,,
1825,-357386.9267,RogueTrees,45;0;6;0.0545;0.3,-191960.517,-954321.3867,,
1825,-339525.3767,RogueTrees,45;0;3;0.0545;0.3,-190275.597,-956375.5307,,
1825,-363742.4389,RogueTrees,135;0;9;0.0545;0.3,-192327.2709,-958437.2647,,
1825,-345954.2989,RogueTrees,135;0;6;0.0545;0.3,-190695.0909,-956769.9949,,
1825,-328166.1589,RogueTrees,135;0;3;0.0545;0.3,-189062.9109,-947458.5271,,
1825,-374213.4605,RogueTrees,70;0;9;0.0545;0.3,-194014.661,-937541.8093,,
1825,-356351.9705,RogueTrees,70;0;6;0.0545;0.3,-192337.331,-920435.9114,,
1825,-338490.4805,RogueTrees,70;0;3;0.0545;0.3,-190660.001,-909550.1047,,
1825,90086.96716,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.8;0.246,-58013.97417,-421129.4929,,
1825,97601.42716,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.8;0.246,-56295.21417,-486625.149,,
1825,105115.8872,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.8;0.246,-54576.45417,-556353.0841,,
1825,-120008.2335,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.7;0.246,-126992.6902,-626063.6492,,
1825,-107074.8135,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.7;0.246,-125251.1602,-621621.8483,,
1825,-94141.39349,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.7;0.246,-123509.6302,-425788.2759,,
1825,-112514.1575,RogueTrees-SprayTrees,105;0;9;0.0545;0.4;0.7;0.246,-126023.1493,-231674.3334,,
1825,-99551.69748,RogueTrees-SprayTrees,105;0;6;0.0545;0.4;0.7;0.246,-124287.0193,-35024.9719,,
1825,-86589.23748,RogueTrees-SprayTrees,105;0;3;0.0545;0.4;0.7;0.246,-122550.8893,1140.80097,,
1825,-329511.0127,RogueTrees,135;0;9;0.0545;0.4,-181383.6231,-898120.0379,,
1825,-313473.1327,RogueTrees,135;0;6;0.0545;0.4,-179146.1931,-893744.759,,
1825,-297435.2527,RogueTrees,135;0;3;0.0545;0.4,-176908.7631,-894139.3568,,
1825,-335655.0571,RogueTrees,70;0;9;0.0545;0.4,-181451.5242,-894558.4346,,
1825,-319622.1871,RogueTrees,70;0;6;0.0545;0.4,-179229.9342,-888221.8013,,
1825,-303589.3171,RogueTrees,70;0;3;0.0545;0.4,-177008.3442,-891215.2826,,
1825,-317169.6741,RogueTrees,105;0;9;0.0545;0.4,-179540.7909,-894216.054,,
1825,-301151.6241,RogueTrees,105;0;6;0.0545;0.4,-177327.8409,-892470.0787,,
1825,-285133.5741,RogueTrees,105;0;3;0.0545;0.4,-175114.8909,-969737.0793,,
1825,-337887.2611,RogueTrees,45;0;9;0.0545;0.4,-182223.4156,-1046683.95,,
1825,-321835.5211,RogueTrees,45;0;6;0.0545;0.4,-180009.1156,-1113989.216,,
1825,-305783.7811,RogueTrees,45;0;3;0.0545;0.4,-177794.8156,-1194808.919,,
1825,172802.3017,SprayTrees,0.8;0.246,-20507.564,-144328.5166,,
1825,31126.61999,SprayTrees,0.7;0.246,-64707.74233,-51901.27667,,
1825,-134041.2216,NoAction,0;0;0;0;0;0;0,-105969.1549,-720653.1106,,
1825,5366.625268,SprayTreesOTC,0.7;0.246;0.21;0.245,5366.625268,-366315.3302,,
1825,7860.66657,SprayTreesOTC,0.8;0.246;0.21;0.245,7860.66657,-683950.7726,,
2190,454866.9658,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.9;0.246,70582.41224,37673.23384,,
2190,456170.4958,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.9;0.246,70604.31224,-116824.8448,,
2190,457474.0258,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.9;0.246,70626.21224,-346005.6545,,
2190,-635855.2732,RogueTrees,105;0;9;0.0545;0.1,-254594.8415,-1275306.331,,
2190,-612103.8832,RogueTrees,105;0;6;0.0545;0.1,-252061.7615,-1276467.128,,
2190,-588352.4932,RogueTrees,105;0;3;0.0545;0.1,-249528.6815,-1281170.163,,
2190,-671630.6638,RogueTrees,45;0;9;0.0545;0.1,-260828.8184,-1285863.717,,
2190,-647832.8338,RogueTrees,45;0;6;0.0545;0.1,-258292.2284,-1276714.574,,
2190,-624035.0038,RogueTrees,45;0;3;0.0545;0.1,-255755.6384,-1277895.089,,
2190,-650191.8104,RogueTrees,135;0;9;0.0545;0.1,-256764.7958,-1279075.845,,
2190,-626423.1704,RogueTrees,135;0;6;0.0545;0.1,-254222.2358,-1276711.093,,
2190,-602654.5304,RogueTrees,135;0;3;0.0545;0.1,-251679.6758,-1278845.229,,
2190,-667181.0536,RogueTrees,70;0;9;0.0545;0.1,-259472.7437,-1280796.064,,
2190,-643425.2836,RogueTrees,70;0;6;0.0545;0.1,-256936.3937,-1272227.973,,
2190,-619669.5136,RogueTrees,70;0;3;0.0545;0.1,-254400.0437,-1268766.632,,
2190,-661735.1482,RogueTrees,45;0;9;0.0545;0.2,-256356.3717,-1265080.381,,
2190,-638393.5282,RogueTrees,45;0;6;0.0545;0.2,-253630.5117,-1256676.543,,
2190,-615051.9082,RogueTrees,45;0;3;0.0545;0.2,-250904.6517,-1253755.929,,
2190,472974.8894,SprayTrees,0.9;0.246,73388.9896,-50336.63259,,
2190,-643574.9406,RogueTrees,135;0;9;0.0545;0.2,-253475.0531,-1250811.346,,
2190,-620191.5306,RogueTrees,135;0;6;0.0545;0.2,-250713.7931,-1242546.531,,
2190,-596808.1206,RogueTrees,135;0;3;0.0545;0.2,-247952.5331,-1247919.188,,
2190,-629614.6427,RogueTrees,105;0;9;0.0545;0.2,-250709.8984,-1253317.194,,
2190,-606219.0527,RogueTrees,105;0;6;0.0545;0.2,-247960.0684,-1253221.925,,
2190,-582823.4627,RogueTrees,105;0;3;0.0545;0.2,-245210.2384,-1228223.517,,
2190,-659479.2506,RogueTrees,70;0;9;0.0545;0.2,-256086.4494,-1203797.569,,
2190,-636099.3806,RogueTrees,70;0;6;0.0545;0.2,-253350.5394,-1166318.039,,
2190,-612719.5106,RogueTrees,70;0;3;0.0545;0.2,-250614.6294,-1138603.267,,
2190,-575552.6468,RogueTrees,105;0;9;0.0545;0.3,-222961.6602,-1111468.634,,
2190,-555539.4968,RogueTrees,105;0;6;0.0545;0.3,-220784.2902,-1109831.201,,
2190,-535526.3468,RogueTrees,105;0;3;0.0545;0.3,-218606.9202,-1115739.779,,
2190,-599849.2274,RogueTrees,70;0;9;0.0545;0.3,-225635.7669,-1121634.166,,
2190,-579831.9674,RogueTrees,70;0;6;0.0545;0.3,-223479.9969,-1118308.147,,
2190,-559814.7074,RogueTrees,70;0;3;0.0545;0.3,-221324.2269,-1119874.656,,
2190,-601941.3444,RogueTrees,45;0;9;0.0545;0.3,-226692.8677,-1121389.985,,
2190,-581888.2344,RogueTrees,45;0;6;0.0545;0.3,-224501.3077,-1115329.724,,
2190,-561835.1244,RogueTrees,45;0;3;0.0545;0.3,-222309.7477,-1090778.92,,
2190,-588788.945,RogueTrees,135;0;9;0.0545;0.3,-225046.5061,-1067724.756,,
2190,-568793.855,RogueTrees,135;0;6;0.0545;0.3,-222839.5561,-1041238.913,,
2190,-548798.765,RogueTrees,135;0;3;0.0545;0.3,-220632.6061,-1017905.016,,
2190,-537837.7648,RogueTrees,45;0;9;0.0545;0.4,-199950.5037,-996099.2597,,
2190,-521091.1048,RogueTrees,45;0;6;0.0545;0.4,-199255.5837,-994296.7955,,
2190,-504344.4448,RogueTrees,45;0;3;0.0545;0.4,-198560.6637,-993462.801,,
2190,-529016.6721,RogueTrees,135;0;9;0.0545;0.4,-199505.6594,-992643.8665,,
2190,-512299.9821,RogueTrees,135;0;6;0.0545;0.4,-198826.8494,-990200.0763,,
2190,-495583.2921,RogueTrees,135;0;3;0.0545;0.4,-198148.0394,-990981.552,,
2190,-515591.2633,RogueTrees,105;0;9;0.0545;0.4,-198421.5892,-991756.9377,,
2190,-498893.3533,RogueTrees,105;0;6;0.0545;0.4,-197741.7292,-991573.8736,,
2190,-482195.4433,RogueTrees,105;0;3;0.0545;0.4,-197061.8692,-1078534.157,,
2190,-535263.3822,RogueTrees,70;0;9;0.0545;0.4,-199608.3251,-1164430.76,,
2190,-518545.6122,RogueTrees,70;0;6;0.0545;0.4,-198923.4251,-1246037.367,,
2190,-501827.8422,RogueTrees,70;0;3;0.0545;0.4,-198238.5251,-1327703.589,,
2190,1965.720722,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.8;0.246,-88121.24644,-572686.3542,,
2190,11582.97072,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.8;0.246,-86018.45644,-638097.5852,,
2190,21200.22072,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.8;0.246,-83915.66644,-713029.464,,
2190,-271090.6549,RogueTrees-SprayTrees,105;0;9;0.0545;0.4;0.7;0.246,-158576.4974,-787548.8428,,
2190,-255606.1849,RogueTrees-SprayTrees,105;0;6;0.0545;0.4;0.7;0.246,-156054.4874,-784892.1006,,
2190,-240121.7149,RogueTrees-SprayTrees,105;0;3;0.0545;0.4;0.7;0.246,-153532.4774,-559192.1198,,
2190,-280958.5688,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.7;0.246,-160950.3353,-335995.6991,,
2190,-265509.8588,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.7;0.246,-158435.0453,-105362.9704,,
2190,-250061.1488,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.7;0.246,-155919.7553,-129543.6636,,
2190,129649.6889,SprayTrees,0.8;0.246,-43152.61275,-233795.8875,,
2190,-58222.96711,SprayTrees,0.7;0.246,-89349.58711,-120058.6588,,
2190,-261938.5417,NoAction,0;0;0;0;0;0;0,-127897.3201,-802891.1715,,
2190,4254.565506,SprayTreesOTC,0.7;0.246;0.21;0.245,4254.565506,-422334.4926,,
2190,6722.003838,SprayTreesOTC,0.8;0.246;0.21;0.245,6722.003838,-415242.4962,,
2555,524512.4591,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.9;0.246,69645.49336,-155346.7567,,
2555,525834.4391,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.9;0.246,69663.94336,-405822.2085,,
2555,527156.4191,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.9;0.246,69682.39336,-657688.9968,,
2555,544894.5654,SprayTrees,0.9;0.246,71919.67591,-110325.3051,,
2555,-956332.6762,RogueTrees,45;0;9;0.0545;0.1,-284702.0124,-1408315.431,,
2555,-930791.3062,RogueTrees,45;0;6;0.0545;0.1,-282958.4724,-1400724.506,,
2555,-905249.9362,RogueTrees,45;0;3;0.0545;0.1,-281214.9324,-1401499.991,,
2555,-916444.9201,RogueTrees,105;0;9;0.0545;0.1,-280589.6469,-1402280.486,,
2555,-890954.2501,RogueTrees,105;0;6;0.0545;0.1,-278850.3669,-1401947.736,,
2555,-865463.5801,RogueTrees,105;0;3;0.0545;0.1,-277111.0869,-1405475.55,,
2555,-950915.011,RogueTrees,70;0;9;0.0545;0.1,-283733.9574,-1409006.995,,
2555,-925420.711,RogueTrees,70;0;6;0.0545;0.1,-281995.4274,-1404179.919,,
2555,-899926.411,RogueTrees,70;0;3;0.0545;0.1,-280256.8974,-1399377.355,,
2555,-932569.9918,RogueTrees,135;0;9;0.0545;0.1,-282378.1814,-1394737.091,,
2555,-907065.7018,RogueTrees,135;0;6;0.0545;0.1,-280642.5314,-1386399.313,,
2555,-881561.4118,RogueTrees,135;0;3;0.0545;0.1,-278906.8814,-1384715.52,,
2555,-906807.5061,RogueTrees,105;0;9;0.0545;0.2,-277192.8635,-1383189.317,,
2555,-881835.6861,RogueTrees,105;0;6;0.0545;0.2,-275616.6335,-1381799.072,,
2555,-856863.8661,RogueTrees,105;0;3;0.0545;0.2,-274040.4035,-1386511.564,,
2555,-922533.6791,RogueTrees,135;0;9;0.0545;0.2,-278958.7385,-1391234.465,,
2555,-897572.2091,RogueTrees,135;0;6;0.0545;0.2,-277380.6785,-1389473.211,,
2555,-872610.7391,RogueTrees,135;0;3;0.0545;0.2,-275802.6185,-1391954.471,,
2555,-939808.3754,RogueTrees,70;0;9;0.0545;0.2,-280329.1247,-1394466.48,,
2555,-914862.6854,RogueTrees,70;0;6;0.0545;0.2,-278763.3047,-1390904.674,,
2555,-889916.9954,RogueTrees,70;0;3;0.0545;0.2,-277197.4847,-1361133.387,,
2555,-941597.0862,RogueTrees,45;0;9;0.0545;0.2,-279861.938,-1331447.21,,
2555,-916708.1562,RogueTrees,45;0;6;0.0545;0.2,-278314.628,-1297615.87,,
2555,-891819.2262,RogueTrees,45;0;3;0.0545;0.2,-276767.318,-1265579.03,,
2555,-463574.3072,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.7;0.246,-182615.7384,-908684.9451,,
2555,-447232.7072,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.7;0.246,-181722.8484,-906493.4716,,
2555,-430891.1072,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.7;0.246,-180829.9584,-851699.9301,,
2555,-453293.4998,RogueTrees-SprayTrees,105;0;9;0.0545;0.4;0.7;0.246,-182202.8449,-794900.2886,,
2555,-436919.7398,RogueTrees-SprayTrees,105;0;6;0.0545;0.4;0.7;0.246,-181313.5549,-733828.7705,,
2555,-420545.9798,RogueTrees-SprayTrees,105;0;3;0.0545;0.4;0.7;0.246,-180424.2649,-483746.3552,,
2555,-850933.3624,RogueTrees,45;0;9;0.0545;0.3,-248992.018,-1233605.519,,
2555,-829399.5424,RogueTrees,45;0;6;0.0545;0.3,-247511.308,-1227923.328,,
2555,-807865.7224,RogueTrees,45;0;3;0.0545;0.3,-246030.598,-1229036.983,,
2555,-821830.4342,RogueTrees,105;0;9;0.0545;0.3,-246277.7874,-1230142.207,,
2555,-800333.3042,RogueTrees,105;0;6;0.0545;0.3,-244793.8074,-1229511.102,,
2555,-778836.1742,RogueTrees,105;0;3;0.0545;0.3,-243309.8274,-1232707.571,,
2555,-848474.1899,RogueTrees,70;0;9;0.0545;0.3,-248624.9625,-1235910.459,,
2555,-826967.7899,RogueTrees,70;0;6;0.0545;0.3,-247135.8225,-1232320.653,,
2555,-805461.3899,RogueTrees,70;0;3;0.0545;0.3,-245646.6825,-1208373.218,,
2555,-836779.2209,RogueTrees,135;0;9;0.0545;0.3,-247990.276,-1183935.133,,
2555,-815306.5709,RogueTrees,135;0;6;0.0545;0.3,-246512.716,-1155173.665,,
2555,-793833.9209,RogueTrees,135;0;3;0.0545;0.3,-245035.156,-1135037.563,,
2555,-738779.651,RogueTrees,105;0;9;0.0545;0.4,-223188.3877,-1114392.902,,
2555,-720101.951,RogueTrees,105;0;6;0.0545;0.4,-221208.5977,-1113608.889,,
2555,-701424.251,RogueTrees,105;0;3;0.0545;0.4,-219228.8077,-1119137.215,,
2555,-761639.9966,RogueTrees,70;0;9;0.0545;0.4,-226376.6144,-1124652.192,,
2555,-742936.1066,RogueTrees,70;0;6;0.0545;0.4,-224390.4944,-1121026.222,,
2555,-724232.2166,RogueTrees,70;0;3;0.0545;0.4,-222404.3744,-1122638.141,,
2555,-764574.6891,RogueTrees,45;0;9;0.0545;0.4,-226736.9243,-1124233.8,,
2555,-745834.8891,RogueTrees,45;0;6;0.0545;0.4,-224743.7843,-1119494.529,,
2555,-727095.0891,RogueTrees,45;0;3;0.0545;0.4,-222750.6443,-1202851.727,,
2555,-755019.0856,RogueTrees,135;0;9;0.0545;0.4,-226002.4135,-1286500.225,,
2555,-736300.0156,RogueTrees,135;0;6;0.0545;0.4,-224000.0335,-1365195.114,,
2555,-717580.9456,RogueTrees,135;0;3;0.0545;0.4,-221997.6535,-1447173.463,,
2555,-124963.5862,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.8;0.246,-126929.3069,-234538.8598,,
2555,-112447.3462,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.8;0.246,-124030.3169,-38811.9525,,
2555,-99931.10618,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.8;0.246,-121131.3269,-118315.3827,,
2555,66506.59066,SprayTrees,0.8;0.246,-63143.09825,-309918.3444,,
2555,-168293.2325,SprayTrees,0.7;0.246,-110070.2654,-177409.9642,,
2555,-409029.1389,NoAction,0;0;0;0;0;0;0,-147090.5972,-674993.8515,,
2555,3367.499646,SprayTreesOTC,0.7;0.246;0.21;0.245,3367.499646,-167167.0217,,
2555,5769.680906,SprayTreesOTC,0.8;0.246;0.21;0.245,5769.680906,-161261.6149,,
2920,593281.3195,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.9;0.246,68768.86043,-198950.4129,,
2920,594617.6695,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.9;0.246,68783.23043,-467718.2405,,
2920,595954.0195,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.9;0.246,68797.60043,-739383.0513,,
2920,615479.1814,SprayTrees,0.9;0.246,70584.616,-161374.0563,,
2920,-1264433.658,RogueTrees,45;0;9;0.0545;0.1,-308100.9822,-1529428.592,,
2920,-1237190.448,RogueTrees,45;0;6;0.0545;0.1,-306399.1422,-1523854.793,,
2920,-1209947.238,RogueTrees,45;0;3;0.0545;0.1,-304697.3022,-1521612.925,,
2920,-1238548.375,RogueTrees,135;0;9;0.0545;0.1,-305978.3828,-1519347.567,,
2920,-1211318.485,RogueTrees,135;0;6;0.0545;0.1,-304252.7828,-1514075.799,,
2920,-1184088.595,RogueTrees,135;0;3;0.0545;0.1,-302527.1828,-1517206.177,,
2920,-1220602.194,RogueTrees,105;0;9;0.0545;0.1,-304157.2743,-1520338.265,,
2920,-1193386.194,RogueTrees,105;0;6;0.0545;0.1,-302431.9443,-1520116.372,,
2920,-1166170.194,RogueTrees,105;0;3;0.0545;0.1,-300706.6143,-1516584.655,,
2920,-1258298.172,RogueTrees,70;0;9;0.0545;0.1,-307383.1612,-1513463.787,,
2920,-1231079.982,RogueTrees,70;0;6;0.0545;0.1,-305659.2712,-1502351.892,,
2920,-1203861.792,RogueTrees,70;0;3;0.0545;0.1,-303935.3812,-1495754.334,,
2920,-1240497.313,RogueTrees,45;0;9;0.0545;0.2,-298900.2266,-1489599.965,,
2920,-1214293.903,RogueTrees,45;0;6;0.0545;0.2,-297585.7466,-1487200.051,,
2920,-1188090.493,RogueTrees,45;0;3;0.0545;0.2,-296271.2666,-1487028.166,,
2920,-1221595.392,RogueTrees,135;0;9;0.0545;0.2,-299061.7126,-1486865.042,,
2920,-1195353.222,RogueTrees,135;0;6;0.0545;0.2,-297781.0126,-1482605.751,,
2920,-1169111.052,RogueTrees,135;0;3;0.0545;0.2,-296500.3126,-1484273.15,,
2920,-1204221.368,RogueTrees,105;0;9;0.0545;0.2,-297413.862,-1485919.908,,
2920,-1177943.828,RogueTrees,105;0;6;0.0545;0.2,-296108.142,-1485351.777,,
2920,-1151666.288,RogueTrees,105;0;3;0.0545;0.2,-294802.422,-1459437.081,,
2920,-1239256.786,RogueTrees,70;0;9;0.0545;0.2,-299448.4111,-1433242.694,,
2920,-1213009.756,RogueTrees,70;0;6;0.0545;0.2,-298147.0711,-1400816.908,,
2920,-1186762.726,RogueTrees,70;0;3;0.0545;0.2,-296845.7311,-1370775.971,,
2920,-667108.0543,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.7;0.246,-203533.7471,-1009295.862,,
2920,-648999.0643,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.7;0.246,-201766.3571,-1005110.955,,
2920,-630890.0743,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.7;0.246,-199998.9671,-947460.8522,,
2920,-656175.0802,RogueTrees-SprayTrees,105;0;9;0.0545;0.4;0.7;0.246,-202881.5804,-890728.4489,,
2920,-638034.9502,RogueTrees-SprayTrees,105;0;6;0.0545;0.4;0.7;0.246,-201115.2104,-830263.7424,,
2920,-619894.8202,RogueTrees-SprayTrees,105;0;3;0.0545;0.4;0.7;0.246,-199348.8404,-561209.1528,,
2920,-1118667.635,RogueTrees,70;0;9;0.0545;0.3,-270193.4454,-1340452.943,,
2920,-1095575.825,RogueTrees,70;0;6;0.0545;0.3,-268608.0354,-1335198.771,,
2920,-1072484.015,RogueTrees,70;0;3;0.0545;0.3,-267022.6254,-1337643.322,,
2920,-1089936.568,RogueTrees,105;0;9;0.0545;0.3,-268106.1333,-1340078.394,,
2920,-1066856.008,RogueTrees,105;0;6;0.0545;0.3,-266522.7033,-1339835.068,,
2920,-1043775.448,RogueTrees,105;0;3;0.0545;0.3,-264939.2733,-1343550.708,,
2920,-1121985.95,RogueTrees,45;0;9;0.0545;0.3,-271052.5871,-1347191.648,,
2920,-1098857.24,RogueTrees,45;0;6;0.0545;0.3,-269457.6971,-1343061.145,,
2920,-1075728.53,RogueTrees,45;0;3;0.0545;0.3,-267862.8071,-1322083.229,,
2920,-1107017.564,RogueTrees,135;0;9;0.0545;0.3,-270238.3435,-1301280.394,,
2920,-1083886.784,RogueTrees,135;0;6;0.0545;0.3,-268580.2135,-1276682.212,,
2920,-1060756.004,RogueTrees,135;0;3;0.0545;0.3,-266922.0835,-1254016.867,,
2920,-1013054.471,RogueTrees,45;0;9;0.0545;0.4,-248479.7817,-1231570.641,,
2920,-992894.8608,RogueTrees,45;0;6;0.0545;0.4,-247059.9717,-1226127.708,,
2920,-972735.2508,RogueTrees,45;0;3;0.0545;0.4,-245640.1617,-1226669.836,,
2920,-984694.5191,RogueTrees,105;0;9;0.0545;0.4,-245914.8681,-1227202.695,,
2920,-964577.8091,RogueTrees,105;0;6;0.0545;0.4,-244475.8581,-1226031.767,,
2920,-944461.0991,RogueTrees,105;0;3;0.0545;0.4,-243036.8481,-1229141.807,,
2920,-1009242.097,RogueTrees,70;0;9;0.0545;0.4,-247602.1002,-1232265.678,,
2920,-989109.1268,RogueTrees,70;0;6;0.0545;0.4,-246173.0202,-1229399.116,,
2920,-968976.1568,RogueTrees,70;0;3;0.0545;0.4,-244743.9402,-1304731.99,,
2920,-1002604.984,RogueTrees,135;0;9;0.0545;0.4,-247585.8986,-1380610.143,,
2920,-982460.7342,RogueTrees,135;0;6;0.0545;0.4,-246160.7186,-1452762.538,,
2920,-962316.4842,RogueTrees,135;0;3;0.0545;0.4,-244735.5386,-1530260.065,,
2920,-269079.8401,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.8;0.246,-144116.2539,-293908.2432,,
2920,-255713.9101,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.8;0.246,-143266.5639,-81827.23013,,
2920,-242347.9801,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.8;0.246,-142416.8739,-163047.5531,,
2920,-13109.64273,SprayTrees,0.8;0.246,-79616.23339,-375121.6578,,
2920,-295966.5958,SprayTrees,0.7;0.246,-127673.3634,-227261.1218,,
2920,-572265.3689,NoAction,0;0;0;0;0;0;0,-163236.23,-527903.2543,,
2920,2641.469612,SprayTreesOTC,0.7;0.246;0.21;0.245,2641.469612,-638602.7177,,
2920,4999.528815,SprayTreesOTC,0.8;0.246;0.21;0.245,4999.528815,-639280.8102,,
3285,-1542108.088,RogueTrees,105;0;9;0.0545;0.1,-321505.8936,-1608307.042,,
3285,-1514008.288,RogueTrees,105;0;6;0.0545;0.1,-320622.0936,-1608707.933,,
3285,-1485908.488,RogueTrees,105;0;3;0.0545;0.1,-319738.2936,-1611581.242,,
3285,-1588091.904,RogueTrees,45;0;9;0.0545;0.1,-323658.2454,-1614445.16,,
3285,-1559972.964,RogueTrees,45;0;6;0.0545;0.1,-322782.5154,-1612495.936,,
3285,-1531854.024,RogueTrees,45;0;3;0.0545;0.1,-321906.7854,-1612194.992,,
3285,661220.6988,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.9;0.246,67939.37921,-244000.6961,,
3285,662569.7388,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.9;0.246,67952.06921,-534193.2222,,
3285,663918.7788,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.9;0.246,67964.75921,-826430.8038,,
3285,-1581793.574,RogueTrees,70;0;9;0.0545;0.1,-323495.4018,-1611888.467,,
3285,-1553682.194,RogueTrees,70;0;6;0.0545;0.1,-322602.2118,-1609112.016,,
3285,-1525570.814,RogueTrees,70;0;3;0.0545;0.1,-321709.0218,-1600682.759,,
3285,-1561029.945,RogueTrees,135;0;9;0.0545;0.1,-322481.5708,-1592192.392,,
3285,-1532918.745,RogueTrees,135;0;6;0.0545;0.1,-321600.2608,-1581975.176,,
3285,-1504807.545,RogueTrees,135;0;3;0.0545;0.1,-320718.9508,-1574166.34,,
3285,684844.4633,SprayTrees,0.9;0.246,69365.2819,-206587.4146,,
3285,-1553429.741,RogueTrees,70;0;9;0.0545;0.2,-314172.9547,-1566270.325,,
3285,-1526228.411,RogueTrees,70;0;6;0.0545;0.2,-313218.6547,-1563951.816,,
3285,-1499027.081,RogueTrees,70;0;3;0.0545;0.2,-312264.3547,-1564301.99,,
3285,-1535386.817,RogueTrees,135;0;9;0.0545;0.2,-313791.4255,-1564652.134,,
3285,-1508176.157,RogueTrees,135;0;6;0.0545;0.2,-312822.9355,-1562520.877,,
3285,-1480965.497,RogueTrees,135;0;3;0.0545;0.2,-311854.4455,-1562154.43,,
3285,-1554066.141,RogueTrees,45;0;9;0.0545;0.2,-313568.8285,-1561796.503,,
3285,-1526908.401,RogueTrees,45;0;6;0.0545;0.2,-312614.4985,-1558764.224,,
3285,-1499750.661,RogueTrees,45;0;3;0.0545;0.2,-311660.1685,-1531460.049,,
3285,-1516677.857,RogueTrees,105;0;9;0.0545;0.2,-312456.4889,-1504054.775,,
3285,-1489440.347,RogueTrees,105;0;6;0.0545;0.2,-311496.5189,-1474797.75,,
3285,-1462202.837,RogueTrees,105;0;3;0.0545;0.2,-310536.5489,-1449246.659,,
3285,-891594.9412,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.7;0.246,-224486.8869,-1117586.105,,
3285,-872369.0812,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.7;0.246,-223370.0169,-1115194.791,,
3285,-853143.2212,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.7;0.246,-222253.1469,-1053872.019,,
